  x,y,z,rho,u,v,w,p
    30.130331,    -32.357231,      0.100000,      0.504287,    273.604095,   -309.998688,      0.000000,  30974.267578
    30.681168,    -32.998688,      0.100000,      0.501273,    273.744446,   -311.553253,      0.000000,  30722.361328
    31.233665,    -33.642769,      0.100000,      0.498258,    273.924255,   -313.070526,      0.000000,  30471.263672
    31.787844,    -34.289455,      0.100000,      0.495243,    274.052490,   -314.630371,      0.000000,  30220.962891
    32.343597,    -34.938766,      0.100000,      0.492229,    274.209839,   -316.162170,      0.000000,  29971.466797
    32.901031,    -35.590702,      0.100000,      0.489214,    274.387695,   -317.673889,      0.000000,  29722.769531
    33.460052,    -36.245075,      0.100000,      0.486200,    274.478027,   -319.258514,      0.000000,  29474.878906
    34.020557,    -36.902092,      0.100000,      0.483185,    274.645782,   -320.774017,      0.000000,  29227.792969
    34.582745,    -37.561653,      0.100000,      0.480170,    274.774963,   -322.320038,      0.000000,  28981.517578
    35.146416,    -38.223667,      0.100000,      0.477156,    274.893951,   -323.872223,      0.000000,  28736.029297
    35.711594,    -38.888252,      0.100000,      0.474141,    275.046722,   -325.393280,      0.000000,  28491.351562
    36.278362,    -39.555290,      0.100000,      0.471127,    275.150146,   -326.953583,      0.000000,  28247.480469
    36.846519,    -40.224724,      0.100000,      0.468112,    275.267670,   -328.499451,      0.000000,  28004.404297
    37.416187,    -40.896721,      0.100000,      0.465097,    275.386047,   -330.042114,      0.000000,  27762.128906
    37.987339,    -41.571114,      0.100000,      0.462083,    275.504059,   -331.582642,      0.000000,  27520.664062
    38.560001,    -42.247997,      0.100000,      0.462083,    275.504059,   -331.582642,      0.000000,  27520.664062
   -10.000000,      0.560000,      0.100000,      0.757513,    307.681976,      0.000000,      0.000000,  54999.992188
    -9.288212,      0.560000,      0.100000,      0.754499,    308.941376,      0.000000,      0.000000,  54680.660156
    -8.590200,      0.560000,      0.100000,      0.751484,    310.200775,      0.000000,      0.000000,  54362.132812
    -7.906465,      0.560000,      0.100000,      0.748470,    311.460175,      0.000000,      0.000000,  54044.398438
    -7.237513,      0.560000,      0.100000,      0.745455,    312.719543,      0.000000,      0.000000,  53727.476562
    -6.583947,      0.560000,      0.100000,      0.742440,    313.978943,      0.000000,      0.000000,  53411.347656
    -5.946411,      0.560000,      0.100000,      0.739426,    315.238342,      0.000000,      0.000000,  53096.035156
    -5.325628,      0.560000,      0.100000,      0.736411,    316.497742,      0.000000,      0.000000,  52781.507812
    -4.722440,      0.560000,      0.100000,      0.733397,    317.757141,      0.000000,      0.000000,  52467.796875
    -4.137776,      0.560000,      0.100000,      0.730382,    319.016510,      0.167218,      0.000000,  52154.882812
    -3.572738,      0.560525,      0.100000,      0.727367,    320.275940,      0.111314,      0.000000,  51842.773438
    -3.028606,      0.560866,      0.100000,      0.724353,    321.535309,     -0.045968,      0.000000,  51531.472656
    -2.506921,      0.560729,      0.100000,      0.721338,    322.794617,     -0.248378,      0.000000,  51220.960938
