  x,y,z,rho,u,v,w,p
     1.060610,      0.400000,      0.000000,      1.055328,    150.018875,      1.497401,      0.000000,  87490.921875
     1.212120,      0.400000,      0.000000,      1.056619,    148.986450,      1.891345,      0.000000,  87641.210938
     1.363640,      0.400000,      0.000000,      1.058215,    147.704819,      2.404759,      0.000000,  87827.453125
     1.515150,      0.400000,      0.000000,      1.060153,    146.106857,      3.101918,      0.000000,  88053.937500
     1.666670,      0.400000,      0.000000,      1.062523,    144.106613,      4.063239,      0.000000,  88331.710938
     1.818180,      0.400000,      0.000000,      1.065585,    141.631668,      5.435122,      0.000000,  88692.132812
     1.969700,      0.400000,      0.000000,      1.069039,    138.633240,      7.697982,      0.000000,  89102.648438
     2.121210,      0.403123,      0.000000,      1.072052,    135.763474,     11.479699,      0.000000,  89466.343750
     2.272730,      0.415705,      0.000000,      1.073364,    134.302597,     16.673052,      0.000000,  89633.000000
     2.424240,      0.437467,      0.000000,      1.072305,    134.757858,     22.475189,      0.000000,  89522.843750
     2.575760,      0.467644,      0.000000,      1.068995,    136.943527,     28.253611,      0.000000,  89150.507812
     2.727270,      0.505129,      0.000000,      1.063310,    140.710632,     33.730400,      0.000000,  88503.398438
     2.878790,      0.548572,      0.000000,      1.055285,    145.951202,     38.716946,      0.000000,  87587.859375
     3.030300,      0.596398,      0.000000,      1.045003,    152.591873,     43.005737,      0.000000,  86416.195312
     3.181820,      0.646897,      0.000000,      1.032526,    160.560959,     46.358360,      0.000000,  84999.078125
     3.333330,      0.698224,      0.000000,      1.017969,    169.740860,     48.510120,      0.000000,  83353.210938
     3.484850,      0.748534,      0.000000,      1.001572,    179.933731,     49.179878,      0.000000,  81510.039062
     3.636360,      0.796000,      0.000000,      0.983763,    190.830399,     48.088173,      0.000000,  79521.726562
     3.787880,      0.838912,      0.000000,      0.965213,    201.981873,     44.988808,      0.000000,  77466.726562
     3.939390,      0.875722,      0.000000,      0.946862,    212.781815,     39.713108,      0.000000,  75451.304688
     4.090910,      0.905098,      0.000000,      0.929913,    222.465088,     32.228352,      0.000000,  73607.531250
     4.242420,      0.925978,      0.000000,      0.915759,    230.148117,     22.704020,      0.000000,  72084.773438
     4.393940,      0.937606,      0.000000,      0.905811,    234.931290,     11.570916,      0.000000,  71031.820312
     4.545450,      0.939559,      0.000000,      0.901220,    236.081757,     -0.462002,      0.000000,  70569.179688
     4.696970,      0.931774,      0.000000,      0.902516,    233.262543,    -12.471667,      0.000000,  70754.179688
     4.848480,      0.914521,      0.000000,      0.909380,    226.697830,    -23.481932,      0.000000,  71556.679688
     5.000000,      0.888439,      0.000000,      0.920724,    217.148972,    -32.677837,      0.000000,  72864.148438
     5.151520,      0.854455,      0.000000,      0.935061,    205.675308,    -39.566822,      0.000000,  74517.906250
     5.303030,      0.813802,      0.000000,      0.950935,    193.340256,    -44.011414,      0.000000,  76357.718750
     5.454550,      0.767956,      0.000000,      0.967151,    181.022598,    -46.151573,      0.000000,  78247.875000
     5.606060,      0.718573,      0.000000,      0.982809,    169.356781,    -46.286583,      0.000000,  80083.687500
     5.757580,      0.667426,      0.000000,      0.997292,    158.758133,    -44.774055,      0.000000,  81790.609375
     5.909090,      0.616378,      0.000000,      1.010210,    149.476044,    -41.969795,      0.000000,  83320.320312
     6.060610,      0.567265,      0.000000,      1.021354,    141.640930,    -38.197525,      0.000000,  84645.164062
     6.212120,      0.521869,      0.000000,      1.030635,    135.311035,    -33.734928,      0.000000,  85752.320312
     6.363640,      0.481828,      0.000000,      1.038023,    130.507385,    -28.815920,      0.000000,  86636.148438
     6.515150,      0.448582,      0.000000,      1.043537,    127.254707,    -23.646523,      0.000000,  87297.585938
     6.666670,      0.423346,      0.000000,      1.047134,    125.604897,    -18.413008,      0.000000,  87730.554688
     6.818180,      0.407020,      0.000000,      1.048540,    125.622223,    -13.346343,      0.000000,  87902.335938
     6.969700,      0.400198,      0.000000,      1.047818,    127.372108,     -8.941796,      0.000000,  87820.164062
     7.121210,      0.400000,      0.000000,      1.045524,    130.271194,     -5.804090,      0.000000,  87550.929688
     7.272730,      0.400000,      0.000000,      1.042787,    133.122742,     -3.988925,      0.000000,  87229.304688
     7.424240,      0.400000,      0.000000,      1.040248,    135.401825,     -2.983083,      0.000000,  86931.453125
     7.575760,      0.400000,      0.000000,      1.037892,    137.207764,     -2.338965,      0.000000,  86655.570312
     7.727270,      0.400000,      0.000000,      1.035947,    138.631165,     -1.882762,      0.000000,  86428.179688
     7.878790,      0.400000,      0.000000,      1.034393,    139.772522,     -1.544825,      0.000000,  86246.992188
     8.030300,      0.400000,      0.000000,      1.033114,    140.710938,     -1.285524,      0.000000,  86098.210938
     8.181820,      0.400000,      0.000000,      1.032032,    141.494400,     -1.081024,      0.000000,  85972.757812
     8.333330,      0.400000,      0.000000,      1.031109,    142.153961,     -0.916800,      0.000000,  85865.867188
     8.484850,      0.400000,      0.000000,      1.030316,    142.712784,     -0.783198,      0.000000,  85774.343750
     8.636360,      0.400000,      0.000000,      1.029631,    143.189102,     -0.673336,      0.000000,  85695.570312
     8.787880,      0.400000,      0.000000,      1.029037,    143.597275,     -0.582178,      0.000000,  85627.414062
     8.939390,      0.400000,      0.000000,      1.028519,    143.948792,     -0.505960,      0.000000,  85568.148438
     9.090910,      0.400000,      0.000000,      1.028065,    144.252777,     -0.441828,      0.000000,  85516.398438
     9.242420,      0.400000,      0.000000,      1.027665,    144.516724,     -0.387587,      0.000000,  85471.015625
     9.393940,      0.400000,      0.000000,      1.027312,    144.746689,     -0.341494,      0.000000,  85431.054688
