  x,y,z,rho,u,v,w,p
    12.272730,      0.266667,      0.000000,      1.025016,    151.832626,     -0.029587,      0.000000,  85069.398438
    12.424240,      0.266667,      0.000000,      1.024970,    151.863861,     -0.028063,      0.000000,  85064.132812
    12.575760,      0.266667,      0.000000,      1.024927,    151.893311,     -0.026706,      0.000000,  85059.148438
    12.727270,      0.266667,      0.000000,      1.024885,    151.921158,     -0.025504,      0.000000,  85054.429688
    12.878790,      0.266667,      0.000000,      1.024846,    151.947693,     -0.024436,      0.000000,  85049.929688
    13.030300,      0.266667,      0.000000,      1.024808,    151.972992,     -0.023475,      0.000000,  85045.625000
    13.181820,      0.266667,      0.000000,      1.024772,    151.997162,     -0.022624,      0.000000,  85041.460938
    13.333330,      0.266667,      0.000000,      1.024737,    152.020447,     -0.021864,      0.000000,  85037.492188
    13.484850,      0.266667,      0.000000,      1.024702,    152.042938,     -0.021148,      0.000000,  85033.617188
    13.636360,      0.266667,      0.000000,      1.024669,    152.064606,     -0.020481,      0.000000,  85029.851562
    13.787880,      0.266667,      0.000000,      1.024636,    152.085709,     -0.019854,      0.000000,  85026.226562
    13.939390,      0.266667,      0.000000,      1.024604,    152.106094,     -0.019261,      0.000000,  85022.679688
    14.090910,      0.266667,      0.000000,      1.024574,    152.125854,     -0.018693,      0.000000,  85019.226562
    14.242420,      0.266667,      0.000000,      1.024544,    152.145157,     -0.018103,      0.000000,  85015.875000
    14.393940,      0.266667,      0.000000,      1.024514,    152.163757,     -0.017491,      0.000000,  85012.531250
    14.545450,      0.266667,      0.000000,      1.024486,    152.182098,     -0.016891,      0.000000,  85009.421875
    14.696970,      0.266667,      0.000000,      1.024456,    152.199036,     -0.015673,      0.000000,  85006.109375
    14.848480,      0.266667,      0.000000,      1.024436,    152.216919,     -0.013920,      0.000000,  85003.375000
    15.000000,      0.266667,      0.000000,      1.024431,    152.230637,     -0.012812,      0.000000,  85002.265625
     0.000000,      0.400000,      0.000000,      1.046471,    156.667862,      0.088735,      0.000000,  86463.796875
     0.151520,      0.400000,      0.000000,      1.046551,    156.607010,      0.196818,      0.000000,  86473.093750
     0.303030,      0.400000,      0.000000,      1.046746,    156.460159,      0.359317,      0.000000,  86495.601562
     0.454550,      0.400000,      0.000000,      1.047079,    156.200989,      0.529265,      0.000000,  86534.140625
     0.606060,      0.400000,      0.000000,      1.047567,    155.822601,      0.717452,      0.000000,  86590.632812
     0.757580,      0.400000,      0.000000,      1.048234,    155.311813,      0.934605,      0.000000,  86667.929688
     0.909090,      0.400000,      0.000000,      1.049102,    154.652084,      1.193505,      0.000000,  86768.570312
     1.060610,      0.400000,      0.000000,      1.050199,    153.817627,      1.511140,      0.000000,  86895.679688
     1.212120,      0.400000,      0.000000,      1.051566,    152.775528,      1.912487,      0.000000,  87054.468750
     1.363640,      0.400000,      0.000000,      1.053254,    151.477921,      2.433385,      0.000000,  87250.656250
     1.515150,      0.400000,      0.000000,      1.055334,    149.869781,      3.138339,      0.000000,  87492.726562
     1.666670,      0.400000,      0.000000,      1.057829,    147.845367,      4.126806,      0.000000,  87783.835938
     1.818180,      0.400000,      0.000000,      1.061122,    145.327454,      5.518798,      0.000000,  88169.046875
     1.969700,      0.400000,      0.000000,      1.064936,    142.237747,      7.770391,      0.000000,  88618.312500
     2.121210,      0.403123,      0.000000,      1.067939,    139.212906,     11.618623,      0.000000,  88977.320312
     2.272730,      0.415705,      0.000000,      1.068908,    137.660172,     16.981180,      0.000000,  89100.656250
     2.424240,      0.437467,      0.000000,      1.067606,    138.119064,     22.956568,      0.000000,  88959.203125
     2.575760,      0.467644,      0.000000,      1.063987,    140.403183,     28.912878,      0.000000,  88548.632812
     2.727270,      0.505129,      0.000000,      1.057742,    144.369080,     34.596806,      0.000000,  87834.359375
     2.878790,      0.548572,      0.000000,      1.049021,    149.866196,     39.795784,      0.000000,  86835.945312
     3.030300,      0.596398,      0.000000,      1.037923,    156.826630,     44.283680,      0.000000,  85567.546875
     3.181820,      0.646897,      0.000000,      1.024506,    165.191788,     47.812218,      0.000000,  84039.492188
     3.333330,      0.698224,      0.000000,      1.008886,    174.855331,     50.103798,      0.000000,  82269.250000
     3.484850,      0.748534,      0.000000,      0.991313,    185.631836,     50.858742,      0.000000,  80289.367188
     3.636360,      0.796000,      0.000000,      0.972227,    197.222885,     49.774002,      0.000000,  78154.148438
     3.787880,      0.838912,      0.000000,      0.952328,    209.182480,     46.576385,      0.000000,  75945.460938
     3.939390,      0.875722,      0.000000,      0.932613,    220.894760,     41.066826,      0.000000,  73776.257812
     4.090910,      0.905098,      0.000000,      0.914405,    231.555328,     33.183685,      0.000000,  71791.656250
     4.242420,      0.925978,      0.000000,      0.899312,    240.194122,     23.082119,      0.000000,  70163.765625
     4.393940,      0.937606,      0.000000,      0.889062,    245.765244,     11.221814,      0.000000,  69073.921875
     4.545450,      0.939559,      0.000000,      0.885131,    247.361420,     -1.590006,      0.000000,  68674.640625
     4.696970,      0.931774,      0.000000,      0.888180,    244.537323,    -14.283509,      0.000000,  69034.398438
     4.848480,      0.914521,      0.000000,      0.897640,    237.559296,    -25.764536,      0.000000,  70096.898438
     5.000000,      0.888439,      0.000000,      0.911920,    227.354446,    -35.202339,      0.000000,  71699.656250
     5.151520,      0.854455,      0.000000,      0.929100,    215.146561,    -42.175121,      0.000000,  73641.828125
     5.303030,      0.813802,      0.000000,      0.947492,    202.091995,    -46.622955,      0.000000,  75740.523438
     5.454550,      0.767956,      0.000000,      0.965808,    189.114151,    -48.724667,      0.000000,  77850.710938
     5.606060,      0.718573,      0.000000,      0.983147,    176.868729,    -48.789463,      0.000000,  79866.093750
     5.757580,      0.667426,      0.000000,      0.998934,    165.779221,    -47.175148,      0.000000,  81715.625000
     5.909090,      0.616378,      0.000000,      1.012850,    156.096390,    -44.237446,      0.000000,  83356.867188
     6.060610,      0.567265,      0.000000,      1.024748,    147.948959,    -40.301285,      0.000000,  84767.929688
     6.212120,      0.521869,      0.000000,      1.034578,    141.389572,    -35.645176,      0.000000,  85939.007812
     6.363640,      0.481828,      0.000000,      1.042338,    136.437531,    -30.500713,      0.000000,  86867.132812
     6.515150,      0.448582,      0.000000,      1.048030,    133.100418,    -25.073750,      0.000000,  87550.273438
     6.666670,      0.423346,      0.000000,      1.051662,    131.442093,    -19.563496,      0.000000,  87988.304688
     6.818180,      0.407020,      0.000000,      1.052845,    131.529648,    -14.194033,      0.000000,  88134.585938
     6.969700,      0.400198,      0.000000,      1.051576,    133.455688,     -9.481951,      0.000000,  87988.468750
     7.121210,      0.400000,      0.000000,      1.048878,    136.646957,     -6.133518,      0.000000,  87673.171875
     7.272730,      0.400000,      0.000000,      1.045944,    139.785675,     -4.218467,      0.000000,  87330.804688
     7.424240,      0.400000,      0.000000,      1.043034,    142.307816,     -3.137944,      0.000000,  86991.898438
     7.575760,      0.400000,      0.000000,      1.040291,    144.290787,     -2.431506,      0.000000,  86672.953125
     7.727270,      0.400000,      0.000000,      1.038128,    145.810318,     -1.942972,      0.000000,  86422.125000
     7.878790,      0.400000,      0.000000,      1.036406,    147.019028,     -1.586337,      0.000000,  86223.007812
     8.030300,      0.400000,      0.000000,      1.034987,    148.005569,     -1.312442,      0.000000,  86059.359375
     8.181820,      0.400000,      0.000000,      1.033795,    148.821228,     -1.096462,      0.000000,  85922.359375
     8.333330,      0.400000,      0.000000,      1.032785,    149.501465,     -0.923326,      0.000000,  85806.632812
     8.484850,      0.400000,      0.000000,      1.031926,    150.072372,     -0.782665,      0.000000,  85708.437500
     8.636360,      0.400000,      0.000000,      1.031191,    150.554153,     -0.667248,      0.000000,  85624.742188
     8.787880,      0.400000,      0.000000,      1.030559,    150.962738,     -0.571709,      0.000000,  85553.023438
     8.939390,      0.400000,      0.000000,      1.030013,    151.310730,     -0.491966,      0.000000,  85491.242188
     9.090910,      0.400000,      0.000000,      1.029539,    151.607986,     -0.424971,      0.000000,  85437.859375
     9.242420,      0.400000,      0.000000,      1.029126,    151.862686,     -0.368430,      0.000000,  85391.578125
     9.393940,      0.400000,      0.000000,      1.028766,    152.081390,     -0.320521,      0.000000,  85351.328125
     9.545450,      0.400000,      0.000000,      1.028450,    152.269714,     -0.279761,      0.000000,  85316.210938
     9.696970,      0.400000,      0.000000,      1.028172,    152.432251,     -0.244954,      0.000000,  85285.453125
     9.848480,      0.400000,      0.000000,      1.027926,    152.572754,     -0.215137,      0.000000,  85258.468750
    10.000000,      0.400000,      0.000000,      1.027709,    152.694458,     -0.189538,      0.000000,  85234.703125
    10.151520,      0.400000,      0.000000,      1.027515,    152.800110,     -0.167536,      0.000000,  85213.710938
    10.303030,      0.400000,      0.000000,      1.027343,    152.891983,     -0.148586,      0.000000,  85195.093750
    10.454550,      0.400000,      0.000000,      1.027188,    152.972061,     -0.132222,      0.000000,  85178.546875
    10.606060,      0.400000,      0.000000,      1.027049,    153.042007,     -0.118072,      0.000000,  85163.781250
    10.757580,      0.400000,      0.000000,      1.026924,    153.103256,     -0.105834,      0.000000,  85150.570312
    10.909090,      0.400000,      0.000000,      1.026811,    153.157013,     -0.095241,      0.000000,  85138.695312
    11.060610,      0.400000,      0.000000,      1.026708,    153.204300,     -0.086056,      0.000000,  85127.984375
    11.212120,      0.400000,      0.000000,      1.026613,    153.246140,     -0.078066,      0.000000,  85118.242188
    11.363640,      0.400000,      0.000000,      1.026526,    153.283157,     -0.071114,      0.000000,  85109.398438
    11.515150,      0.400000,      0.000000,      1.026447,    153.316086,     -0.065069,      0.000000,  85101.320312
    11.666670,      0.400000,      0.000000,      1.026373,    153.345490,     -0.059800,      0.000000,  85093.882812
    11.818180,      0.400000,      0.000000,      1.026304,    153.371902,     -0.055206,      0.000000,  85087.000000
    11.969700,      0.400000,      0.000000,      1.026239,    153.395706,     -0.051199,      0.000000,  85080.648438
