  x,y,z,rho,u,v,w,p
    36.950378,    -42.395370,      0.000000,      0.455826,    142.878967,   -162.324738,      0.000000,  27087.769531
    37.520000,    -43.065998,      0.000000,      0.453173,    137.792526,   -155.956375,      0.000000,  27013.742188
   -10.000000,      0.240000,      0.000000,      0.741837,    314.472198,     -0.014791,      0.000000,  53413.214844
    -9.278377,      0.240000,      0.000000,      0.741300,    314.713928,     -0.010251,      0.000000,  53359.121094
    -8.571812,      0.240000,      0.000000,      0.740243,    315.188110,     -0.006074,      0.000000,  53252.714844
    -7.880851,      0.240000,      0.000000,      0.738682,    315.880066,     -0.006830,      0.000000,  53095.796875
    -7.206048,      0.240000,      0.000000,      0.736655,    316.768707,     -0.009559,      0.000000,  52892.210938
    -6.548063,      0.240000,      0.000000,      0.734203,    317.833130,     -0.006425,      0.000000,  52646.328125
    -5.907599,      0.240000,      0.000000,      0.731344,    319.057983,      0.010576,      0.000000,  52360.027344
    -5.285446,      0.240000,      0.000000,      0.728073,    320.439270,      0.008824,      0.000000,  52033.171875
    -4.682526,      0.240000,      0.000000,      0.724395,    321.965088,      0.004276,      0.000000,  51666.421875
    -4.099853,      0.240000,      0.000000,      0.720465,    323.727173,      0.136130,      0.000000,  51275.328125
    -3.538630,      0.240574,      0.000000,      0.715825,    325.965515,      0.259823,      0.000000,  50814.078125
    -3.000260,      0.240946,      0.000000,      0.709612,    328.702789,      0.095021,      0.000000,  50197.312500
    -2.486423,      0.240796,      0.000000,      0.701779,    331.819244,     -0.006920,      0.000000,  49425.464844
    -1.999179,      0.240011,      0.000000,      0.693651,    335.835907,     -0.692776,      0.000000,  48640.023438
    -1.541122,      0.239605,      0.000000,      0.681850,    340.076324,     -1.166719,      0.000000,  47491.921875
    -1.115646,      0.236814,      0.000000,      0.666767,    348.268677,      0.751120,      0.000000,  45956.742188
    -0.727502,      0.242046,      0.000000,      0.629033,    369.790985,     -5.759475,      0.000000,  42358.917969
    -0.383900,      0.214796,      0.000000,      0.543992,    401.285767,    -37.153267,      0.000000,  34888.941406
    -0.097815,      0.146321,      0.000000,      0.442114,    431.284424,    -90.108925,      0.000000,  26375.048828
     0.090909,      0.069029,      0.000000,      0.346740,    453.312592,   -152.465790,      0.000000,  19043.623047
     0.285955,     -0.048708,      0.000000,      0.250409,    460.267090,   -227.533569,      0.000000,  12449.177734
     0.535853,     -0.235920,      0.000000,      0.174965,    448.682709,   -309.361877,      0.000000,   7681.094238
     0.812898,     -0.470670,      0.000000,      0.130886,    429.374695,   -375.012299,      0.000000,   5117.435547
     1.109461,     -0.790597,      0.000000,      0.106307,    410.515594,   -420.071960,      0.000000,   3801.663086
     1.421576,     -1.128350,      0.000000,      0.095821,    398.294647,   -442.960358,      0.000000,   3272.911621
     1.746746,     -1.474250,      0.000000,      0.092235,    393.198578,   -450.888245,      0.000000,   3097.833496
     2.083251,     -1.834412,      0.000000,      0.091924,    392.691772,   -451.383118,      0.000000,   3083.652832
     2.429815,     -2.207385,      0.000000,      0.092650,    393.853882,   -449.929260,      0.000000,   3118.853027
     2.785450,     -2.591886,      0.000000,      0.093076,    394.960815,   -449.247925,      0.000000,   3137.799072
     3.149356,     -2.986969,      0.000000,      0.092911,    395.533112,   -449.673889,      0.000000,   3127.206055
     3.520905,     -3.391828,      0.000000,      0.092386,    395.719727,   -450.612518,      0.000000,   3099.381836
     3.899541,     -3.805805,      0.000000,      0.091786,    395.797913,   -451.511566,      0.000000,   3068.768555
     4.284805,     -4.228199,      0.000000,      0.091282,    395.911865,   -452.175507,      0.000000,   3043.488037
     4.676301,     -4.658599,      0.000000,      0.090919,    396.032715,   -452.660553,      0.000000,   3025.253662
     5.073692,     -5.096671,      0.000000,      0.090658,    396.068604,   -453.100555,      0.000000,   3012.131836
     5.476652,     -5.542270,      0.000000,      0.090404,    395.973297,   -453.639709,      0.000000,   2999.601318
     5.884939,     -5.995405,      0.000000,      0.090108,    395.755737,   -454.303284,      0.000000,   2985.001709
     6.298276,     -6.455340,      0.000000,      0.089823,    395.456818,   -454.966644,      0.000000,   2970.640137
     6.716480,     -6.921790,      0.000000,      0.089629,    395.123077,   -455.494446,      0.000000,   2960.301758
     7.139327,     -7.394460,      0.000000,      0.089571,    394.762421,   -455.848145,      0.000000,   2956.077637
     7.566642,     -7.873178,      0.000000,      0.089651,    394.359528,   -456.056030,      0.000000,   2958.079102
     7.998278,     -8.357719,      0.000000,      0.089852,    393.890015,   -456.178589,      0.000000,   2965.520020
     8.434053,     -8.847894,      0.000000,      0.090154,    393.329620,   -456.264709,      0.000000,   2977.537354
     8.873857,     -9.343515,      0.000000,      0.090555,    392.657532,   -456.311676,      0.000000,   2994.245117
     9.317545,     -9.844402,      0.000000,      0.091065,    391.836182,   -456.324127,      0.000000,   3016.248291
     9.764996,    -10.350436,      0.000000,      0.091690,    390.876862,   -456.296692,      0.000000,   3044.191162
    10.216099,    -10.861375,      0.000000,      0.092430,    389.831116,   -456.253540,      0.000000,   3078.056152
    10.670768,    -11.377282,      0.000000,      0.093280,    388.781494,   -456.191193,      0.000000,   3117.284912
    11.128818,    -11.897613,      0.000000,      0.094224,    387.806152,   -456.082123,      0.000000,   3161.402832
    11.590345,    -12.422441,      0.000000,      0.095219,    386.984772,   -455.954956,      0.000000,   3208.338867
    12.055063,    -12.951531,      0.000000,      0.096185,    386.435181,   -455.865509,      0.000000,   3254.272461
    12.522985,    -13.484836,      0.000000,      0.097059,    386.211456,   -455.880554,      0.000000,   3295.441895
    12.994006,    -14.022107,      0.000000,      0.097805,    386.321472,   -455.975677,      0.000000,   3330.339600
    13.468124,    -14.562922,      0.000000,      0.098402,    386.746918,   -456.168610,      0.000000,   3358.159180
    13.945162,    -15.107601,      0.000000,      0.098808,    387.476044,   -456.553406,      0.000000,   3376.395020
    14.425108,    -15.656173,      0.000000,      0.099013,    388.466858,   -457.172028,      0.000000,   3384.303711
    14.907880,    -16.208380,      0.000000,      0.099027,    389.649811,   -458.031738,      0.000000,   3382.495117
    15.393473,    -16.764433,      0.000000,      0.098839,    391.042694,   -459.125244,      0.000000,   3371.078613
    15.881784,    -17.324385,      0.000000,      0.098404,    392.699493,   -460.529694,      0.000000,   3347.543457
    16.372734,    -17.888762,      0.000000,      0.097677,    394.685791,   -462.246765,      0.000000,   3310.084961
    16.866404,    -18.456795,      0.000000,      0.096631,    397.069946,   -464.247620,      0.000000,   3257.634277
    17.362524,    -19.028553,      0.000000,      0.095247,    399.857635,   -466.496185,      0.000000,   3189.326416
    17.861275,    -19.603821,      0.000000,      0.093567,    402.928986,   -468.891632,      0.000000,   3107.599121
    18.362467,    -20.182566,      0.000000,      0.091663,    406.090607,   -471.356995,      0.000000,   3016.087402
    18.866106,    -20.764767,      0.000000,      0.089644,    409.095673,   -473.829315,      0.000000,   2919.831055
    19.372091,    -21.350294,      0.000000,      0.087641,    411.733276,   -476.218903,      0.000000,   2824.881836
    19.880430,    -21.939028,      0.000000,      0.085762,    413.943756,   -478.433868,      0.000000,   2736.423340
    20.391119,    -22.530939,      0.000000,      0.084035,    415.957703,   -480.491455,      0.000000,   2654.919434
    20.904060,    -23.125906,      0.000000,      0.082393,    418.282471,   -482.551605,      0.000000,   2574.179443
    21.419262,    -23.724003,      0.000000,      0.080749,    421.412415,   -484.748901,      0.000000,   2485.715576
    21.936714,    -24.324995,      0.000000,      0.079099,    425.473022,   -487.084076,      0.000000,   2383.711670
    22.456335,    -24.928875,      0.000000,      0.077665,    429.813690,   -489.231934,      0.000000,   2271.147461
